hgnc_id	alias_name|alias_symbol|name|prev_name|prev_symbol|symbol
HGNC:24552	DAK|DKFZP586B1621|FAD-AMP lyase (cyclizing)|NET45|TKFC|dihydroxyacetone kinase 2 homolog (S. cerevisiae)|dihydroxyacetone kinase 2 homolog (yeast)|triokinase and FMN cyclase|triokinase/FMN cyclase
HGNC:11834	TKT|Wernicke-Korsakoff syndrome|transketolase
HGNC:11835	TKR|TKT2|TKTL1|transketolase like 1
HGNC:25313	DKFZP434L1717|FLJ32975|TKTL2|similar to transketolase|transketolase like 2
HGNC:25177	TLC domain containing 1|TLCD1|calfacilitin
HGNC:33522	TLC domain containing 2|TLCD2
HGNC:29325	KIAA1609|TBC/LysM-associated domain containing 1|TLD domain containing 1|TLDC1
HGNC:16112	C20orf118|TBC/LysM-associated domain containing 2|TLD domain containing 2|TLDC2|chromosome 20 open reading frame 118|dJ132F21.2|hypothetical protein LOC140711
HGNC:11837	ESG|ESG1|GRG1|TLE1|enhancer of split groucho 1|transducin like enhancer of split 1|transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)
HGNC:11838	ESG|ESG2|FLJ41188|GRG2|TLE2|enhancer of split groucho 2|transducin like enhancer of split 2|transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)
HGNC:11839	ESG|ESG3|GRG3|HsT18976|KIAA1547|TLE3|transducin like enhancer of split 3|transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)
HGNC:11840	E(spI)|ESG|GRG4|TLE4|transducin like enhancer of split 4|transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)
HGNC:30788	FLJ14009|GRG6|TLE6|transducin like enhancer of split 6|transducin-like enhancer of split 6 (E(sp1) homolog, Drosophila)
HGNC:11841	KIAA0137|PKU-BETA|TLK1|tousled like kinase 1|tousled-like kinase 1
HGNC:11842	MGC44450|PKU-ALPHA|TLK2|tousled like kinase 2|tousled-like kinase 2
HGNC:11843	TLL1|tolloid like 1
HGNC:11844	TLL2|tolloid like 2
HGNC:11845	ILWEQ|TLN|TLN1|talin 1
HGNC:15447	ILWEQ|KIAA0320|TLN2|talin 2
HGNC:11847	CD281|KIAA0012|TLR1|rsc786|toll like receptor 1|toll-like receptor 1
HGNC:11848	CD282|TIL4|TLR2|toll like receptor 2|toll-like receptor 2
HGNC:11849	CD283|TLR3|toll like receptor 3|toll-like receptor 3
HGNC:11850	ARMD10|CD284|TLR-4|TLR4|hToll|toll like receptor 4|toll-like receptor 4
HGNC:11851	FLJ10052|MGC126430|MGC126431|SLEB1|TIL3|TLR5|Toll/interleukin-1 receptor-like protein 3|systemic lupus erythematosus susceptibility 1|toll like receptor 5|toll-like receptor 5
HGNC:16711	CD286|TLR6|toll like receptor 6|toll-like receptor 6
HGNC:15631	TLR7|toll like receptor 7|toll-like receptor 7
HGNC:15632	CD288|TLR8|toll like receptor 8|toll-like receptor 8
HGNC:15633	CD289|TLR9|toll like receptor 9|toll-like receptor 9
HGNC:15634	CD290|TLR10|toll like receptor 10|toll-like receptor 10
HGNC:5056	HOX11|Homeo box-11 (T-cell leukemia-3 associated breakpoint, homologous to Drosophila Notch)|T-cell leukemia homeobox 1|T-cell leukemia, homeobox 1|TCL3|TLX1|homeo box 11 (T-cell lymphoma 3-associated breakpoint)
HGNC:5057	Enx|HOX11L1|NCX|T-cell leukemia homeobox 2|T-cell leukemia, homeobox 2|TLX2|Tlx2|homeo box 11-like 1
HGNC:13532	HOX11L2|RNX|T-cell leukemia homeobox 3|T-cell leukemia, homeobox 3|TLX3|homeo box 11-like 2
HGNC:24142	BBP|TM2 domain containing 1|TM2D1
HGNC:24127	BLP1|TM2 domain containing 2|TM2D2
HGNC:24128	BLP2|FLJ22604|TM2 domain containing 3|TM2D3
HGNC:11853	L6|M3S1|TM4SF1|transmembrane 4 L six family member 1|transmembrane 4 superfamily member 1
HGNC:11856	TM4SF4|il-TMP|transmembrane 4 L six family member 4|transmembrane 4 superfamily member 4
HGNC:11857	TM4SF5|transmembrane 4 L six family member 5|transmembrane 4 superfamily member 5
HGNC:25181	L6D|TM4SF18|transmembrane 4 L six family member 18
HGNC:25167	TM4SF19|transmembrane 4 L six family member 19
HGNC:26230	FLJ22800|TCCE518|TM4SF20|transmembrane 4 L six family member 20
HGNC:11860	TM6SF1|transmembrane 6 superfamily member 1
HGNC:11861	Lpr4|TM6SF2|transmembrane 6 superfamily member 2
HGNC:11863	ANG1|DHCR14A|NET47|TM7SF2|delta(14)-sterol reductase|transmembrane 7 superfamily member 2
HGNC:23049	TM7SF3|transmembrane 7 superfamily member 3
HGNC:11864	HMP70|MP70|TM9SF1|transmembrane 9 superfamily member 1
HGNC:11865	P76|TM9SF2|transmembrane 9 superfamily member 2
HGNC:21529	SMBP|TM9SF3|transmembrane 9 superfamily member 3
HGNC:30797	KIAA0255|TM9SF4|dJ836N17.2|transmembrane 9 superfamily member 4
HGNC:26932	CCDC72|HSPC016|TMA7|coiled-coil domain containing 72|translation machinery associated 7 homolog|translation machinery associated 7 homolog (S. cerevisiae)
HGNC:25638	C4orf43|FLJ11184|TMA16|chromosome 4 open reading frame 43|translation machinery associated 16 homolog|translation machinery associated 16 homolog (S. cerevisiae)
HGNC:23410	LFG3|PP1201|RECS1|TMBIM1|transmembrane BAX inhibitor motif containing 1
HGNC:24257	CGI-119|GAAP|LFG4|S1R|TMBIM4|ZPRO|transmembrane BAX inhibitor motif containing 4
HGNC:11723	BAX inhibitor 1|BAXI1|BI-1|TEGT|TMBIM6|testis enhanced gene transcript|transmembrane BAX inhibitor motif containing 6
HGNC:16513	DFNA36|DFNB11|DFNB7|TMC1|transmembrane channel like 1|transmembrane, cochlear expressed, 1
HGNC:16527	C20orf145|TMC2|dJ686C3.3|transmembrane channel like 2|transmembrane, cochlear expressed, 2
HGNC:22995	TMC3|transmembrane channel like 3
HGNC:22998	TMC4|transmembrane channel like 4
HGNC:22999	FLJ13593|TMC5|transmembrane channel like 5
HGNC:18021	EVER1|EVIN1|LAK-4P|TMC6|epidermodysplasia verruciformis 1|transmembrane channel like 6
HGNC:23000	FLJ21240|TMC7|transmembrane channel like 7
HGNC:20474	EVER2|EVIN2|TMC8|epidermodysplasia verruciformis 2|transmembrane channel like 8
HGNC:29116	KIAA0779|TMCC1|transmembrane and coiled-coil domain family 1|transmembrane and coiled-coil domains 1
HGNC:24239	FLJ38497|HUCEP11|TMCC2|transmembrane and coiled-coil domain family 2|transmembrane and coiled-coil domains 2
HGNC:29199	KIAA1145|TMCC3|transmembrane and coiled-coil domain family 3|transmembrane and coiled-coil domains 3
HGNC:18188	HP10122|TMCC4|TMCO1|transmembrane and coiled-coil domains 1|transmembrane and coiled-coil domains 4
HGNC:23312	TMCO2|dJ39G22.2|transmembrane and coiled-coil domains 2
HGNC:20329	C13orf11|FLJ20623|TMCO3|chromosome 13 open reading frame 11|transmembrane and coiled-coil domains 3
HGNC:27393	DKFZp686C23231|TMCO4|transmembrane and coiled-coil domains 4
HGNC:28558	MGC35118|TMCO5|TMCO5A|transmembrane and coiled-coil domains 5|transmembrane and coiled-coil domains 5A
HGNC:28814	FLJ39769|PRO1580|TMCO6|transmembrane and coiled-coil domains 6
HGNC:17291	IL1RL1LG|Il1rl1l|MGC1270|ST2L|TMED1|p24g1|p24gamma1|transmembrane emp24 domain containing 1|transmembrane emp24 protein transport domain containing 1|transmembrane p24 trafficking protein 1
HGNC:16996	P24A|RNP24|TMED2|p24b1|p24beta1|transmembrane emp24 domain trafficking protein 2|transmembrane p24 trafficking protein 2
HGNC:28889	C15orf22|TMED3|chromosome 15 open reading frame 22|p24B|p24g4|p24gamma4|transmembrane emp24 domain containing 3|transmembrane emp24 protein transport domain containing 3|transmembrane p24 trafficking protein 3
HGNC:22301	HNLF|TMED4|p24a3|p24alpha3|transmembrane emp24 protein transport domain containing 4|transmembrane p24 trafficking protein 4
HGNC:24251	CGI-100|TMED5|p24g2|p24gamma2|transmembrane emp24 protein transport domain containing 5|transmembrane p24 trafficking protein 5
HGNC:28331	MGC23911|TMED6|p24g5|p24gamma5|transmembrane emp24 protein transport domain containing 6|transmembrane p24 trafficking protein 6
HGNC:24253	CGI-109|FLJ90481|TMED7|p24g3|p24gamma3|transmembrane emp24 protein transport domain containing 7|transmembrane p24 trafficking protein 7
HGNC:18633	FAM15B|TMED8|family with sequence similarity 15, member B|transmembrane emp24 domain containing 8|transmembrane emp24 protein transport domain containing 8|transmembrane p24 trafficking protein family member 8
HGNC:24878	HSGP25L2G|TMED9|p24a2|p24alpha2|transmembrane emp24 protein transport domain containing 9|transmembrane p24 trafficking protein 9
HGNC:16998	P24(DELTA)|TMED10|TMP21|p23|p24d1|p24delta1|transmembrane emp24-like trafficking protein 10 (yeast)|transmembrane p24 trafficking protein 10
HGNC:11866	C9orf2|CT120.1|H7365|TMEFF1|cancer/testis antigen family 120, member 1|tomoregulin-1|transmembrane protein with EGF like and two follistatin like domains 1|transmembrane protein with EGF-like and two follistatin-like domains 1
HGNC:11867	CT120.2|HPP1|TENB2|TMEFF2|TPEF|TR|cancer/testis antigen family 120, member 2|tomoregulin|transmembrane protein TENB2|transmembrane protein with EGF like and two follistatin like domains 2|transmembrane protein with EGF-like and two follistatin-like domains 2
HGNC:11869	TMEM2|transmembrane protein 2
HGNC:13530	HP10481|TMEM5|transmembrane protein 5
HGNC:17205	M83|TMEM6|TMEM8|TMEM8A|transmembrane protein 6|transmembrane protein 8 (five membrane-spanning domains)|transmembrane protein 8A
HGNC:21427	C9orf127|NAG-5|NGX6|TMEM8B|chromosome 9 open reading frame 127|nasopharyngeal carcinoma expressed 6|transmembrane protein 8B
HGNC:33778	TMEM226|TMEM8C|myomaker|transmembrane protein 226|transmembrane protein 8C
HGNC:18823	TMEM9|TMEM9A|transmembrane protein 9
HGNC:1168	C11orf15|TMEM9 domain family member B|TMEM9 domain family, member B|TMEM9B|chromosome 11 open reading frame 15
HGNC:16823	C17orf35|PM1|PMI|TMEM11|chromosome 17 open reading frame 35|transmembrane protein 11
HGNC:21076	C6orf73|PTD011|TMEM14A|transmembrane protein 14A
HGNC:21384	MGC1223|TMEM14B|transmembrane protein 14B
HGNC:20952	C6orf53|HSPC194|NET26|TMEM14C|bA421M1.6|chromosome 6 open reading frame 53|transmembrane protein 14C
HGNC:26623	FLJ34583|TMEM17|transmembrane protein 17
HGNC:25257	DKFZp434C1714|TMEM18|transmembrane protein 18
HGNC:25605	FLJ10936|TMEM19|transmembrane protein 19
HGNC:25890	FLJ14399|TMEM25|transmembrane protein 25
HGNC:28550	Em:AC068892.1|MGC35010|TMEM26|transmembrane protein 26
HGNC:29437	NX17|TMEM27|collectrin|transmembrane protein 27
HGNC:16667	C6orf67|CDC50A|FLJ10856|TMEM30A|chromosome 6 open reading frame 67|transmembrane protein 30A
HGNC:27254	CDC50B|TMEM30B|transmembrane protein 30B
HGNC:28601	MGC39655|TMEM31|transmembrane protein 31
HGNC:25541	FLJ10525|TMEM33|transmembrane protein 33
HGNC:25864	FLJ14084|TMEM35|TMEM35A|transmembrane protein 35|transmembrane protein 35A
HGNC:40021	TMEM35B|ZMYM6 neighbor|ZMYM6NB|transmembrane protein 35B
HGNC:18216	PR|PR1|TMEM37|transmembrane protein 37
HGNC:28462	MGC3169|TMEM38A|TRIC-A|transmembrane protein 38A
HGNC:25535	C9orf87|D4Ertd89e|FLJ10493|TMEM38B|TRIC-B|bA219P18.1|chromosome 9 open reading frame 87|transmembrane protein 38B
HGNC:25600	FLJ10902|TMEM39A|transmembrane protein 39A
HGNC:25510	FLJ10315|TMEM39B|transmembrane protein 39B
HGNC:25620	FLJ11036|TMEM40|transmembrane protein 40
HGNC:30544	MGC15397|TMEM41A|transmembrane protein 41A
HGNC:28948	KIAA0033|TMEM41B|transmembrane protein 41B
HGNC:28444	MGC29956|TMEM42|transmembrane protein 42
HGNC:28472	ARVD5|DKFZp586G1919|LUMA|MGC3222|TMEM43|arrhythmogenic right ventricular dysplasia 5|transmembrane protein 43
HGNC:25120	DKFZp686O18124|TMEM44|transmembrane protein 44
HGNC:25480	DERP7|FLJ10134|TMEM45A|transmembrane protein 45A
HGNC:25194	BC016153|FLJ40787|TMEM45B|transmembrane protein 45B
HGNC:18515	BCMP1|DKFZP761J17121|DKFZp564E153|TM4SF10|TMEM47|transmembrane 4 superfamily member 10|transmembrane protein 47
HGNC:30590	SMP1|TMEM50A|small membrane protein 1|transmembrane protein 50A
HGNC:1280	C21orf4|TMEM50B|chromosome 21 open reading frame 4|transmembrane protein 50B
HGNC:25488	C1orf72|FLJ10199|TMEM51|chromosome 1 open reading frame 72|transmembrane protein 51
HGNC:27916	TMEM52|transmembrane protein 52
HGNC:26438	C12orf59|FLJ31166|TMEM52B|chromosome 12 open reading frame 59|transmembrane protein 52B
HGNC:26186	FLJ22353|NET4|TMEM53|transmembrane protein 53
HGNC:24143	CAC-1|TMEM54|transmembrane protein 54
HGNC:25452	DKFZp762O076|TMEM55A|transmembrane protein 55A|type II phosphatidylinositol-4,5-bisphosphate 4-phosphatase
HGNC:19299	C14orf9|MGC26684|TMEM55B|chromosome 14 open reading frame 9|transmembrane protein 55B|type I phosphatidylinositol-4,5-bisphosphate 4-phosphatase
HGNC:26477	FLJ31842|TMEM56|transmembrane protein 56
HGNC:25572	FLJ10747|TMEM57|transmembrane protein 57
HGNC:1239	C1orf8|HSPC001|TMEM59|chromosome 1 open reading frame 8|transmembrane protein 59
HGNC:13237	BSMAP|C19orf4|TMEM59L|chromosome 19 open reading frame 4|transmembrane protein 59 like
HGNC:21754	C7orf35|DC32|TMEM60|chromosome 7 open reading frame 35|transmembrane protein 60
HGNC:27296	TMEM61|transmembrane protein 61
HGNC:26269	FLJ23375|TMEM62|transmembrane protein 62
HGNC:29118	KIAA0792|TMEM63A|transmembrane protein 63A
HGNC:17735	C6orf110|DKFZp434P0531|TMEM63B|chromosome 6 open reading frame 110|dJ421H19.2|transmembrane protein 63B
HGNC:23787	C14orf171|CSC1|DKFZp434P0111|TMEM63C|calcium permeable stress-gated cation channel 1 homolog (Arabidopsis)|chromosome 14 open reading frame 171|hsCSC1|transmembrane protein 63C
HGNC:25441	DKFZp762C1112|TMEM64|transmembrane protein 64
HGNC:25203	TMEM65|transmembrane protein 65
HGNC:28396	JBTS6|MGC26979|MKS3|Meckel syndrome, type 3|Meckelin|NPHP11|TMEM67|transmembrane protein 67
HGNC:26510	FLJ32370|TMEM68|transmembrane protein 68
HGNC:28035	C1orf154|FLJ21029|TMEM69|chromosome 1 open reading frame 154|transmembrane protein 69
HGNC:26050	FLJ20533|TMEM70|transmembrane protein 70
HGNC:26572	FLJ33069|TMEM71|transmembrane protein 71
HGNC:31658	C10orf127|KSP37|TMEM72|bA285G1.3|chromosome 10 open reading frame 127|transmembrane protein 72
HGNC:26409	FLJ30668|NET36|TMEM74|transmembrane protein 74
HGNC:15893	C20orf46|FLJ11190|TMEM74B|chromosome 20 open reading frame 46|transmembrane protein 74B
HGNC:32307	FLJ40168|TMEM78|transmembrane protein 78
HGNC:28196	FLJ16057|FLJ32254|MATT|MGC13102|TMEM79|mattrin|transmembrane protein 79
HGNC:27453	FLJ38216|TMEM80|transmembrane protein 80
HGNC:32349	HC3107|KVLA2788|MGC75217|TMEM81|UNQ2788|transmembrane protein 81
HGNC:32350	TMEM82|transmembrane protein 82
HGNC:26890	FLJ90119|TMEM86A|transmembrane protein 86A
HGNC:28448	MGC30208|TMEM86B|alkenylglycerophosphocholine hydrolase|alkenylglycerophosphoethanolamine hydrolase|transmembrane protein 86B
HGNC:24522	DKFZP564G2022|TMEM87A|transmembrane protein 87A
HGNC:25913	FLJ14681|TMEM87B|transmembrane protein 87B
HGNC:32371	FLJ20025|MGC71744|TMEM88|transmembrane protein 88
HGNC:37099	TMEM88B|transmembrane protein 88B
HGNC:32372	TMEM89|transmembrane protein 89
HGNC:32393	FLJ27310|IFITMD6|TMEM91|interferon induced transmembrane protein domain containing 6|transmembrane protein 91
HGNC:26579	FLJ33318|TMEM92|transmembrane protein 92
HGNC:28983	KIAA0195|TMEM94|transmembrane protein 94
HGNC:27898	MGC129793|TMEM95|UNQ9390|transmembrane protein 95
HGNC:28106	MAC30|TMEM97|transmembrane protein 97
HGNC:24529	DKFZP564K1964|TMEM98|transmembrane protein 98
HGNC:28305	MGC21518|TMEM99|transmembrane protein 99
HGNC:25607	FLJ10970|FLJ37856|TMEM100|transmembrane protein 100
HGNC:28653	FLJ23987|MGC4251|TMEM101|transmembrane protein 101
HGNC:26722	CBAP|FLJ36878|TMEM102|common beta-chain-associated protein|transmembrane protein 102
HGNC:25984	FLJ00021|FLJ20255|TMEM104|transmembrane protein 104
HGNC:26794	FLJ38792|TMEM105|transmembrane protein 105
HGNC:28288	MGC20235|TMEM106A|transmembrane protein 106A
HGNC:22407	FLJ11273|MGC33727|TMEM106B|transmembrane protein 106B
HGNC:28775	MGC5576|TMEM106C|transmembrane protein 106C
HGNC:28128	MGC10744|TMEM107|transmembrane protein 107
HGNC:28451	CT124|MGC3040|TMEM108|cancer/testis antigen 124|transmembrane protein 108
HGNC:28771	MGC5508|TMEM109|transmembrane protein 109
HGNC:30526	MGC52022|TMEM110|transmembrane protein 110
HGNC:33227	TMEM114|transmembrane protein 114
HGNC:30055	PL6|TMEM115|placental protein 6|transmembrane protein 115
HGNC:25084	FLJ90167|TMEM116|transmembrane protein 116
HGNC:25308	DKFZp434K2435|TMEM117|transmembrane protein 117
HGNC:27884	TMEM119|transmembrane protein 119
HGNC:21697	NET29|TMEM120A|TMPIT|transmembrane protein 120A
HGNC:32008	TMEM120B|transmembrane protein 120B
HGNC:20511	MGC4659|TMEM121|hole|transmembrane protein 121
HGNC:30138	KCT3|PORIMIN|TMEM123|pro oncosis receptor inducing membrane injury gene|transmembrane protein 123
HGNC:28275	MGC17299|TMEM125|transmembrane protein 125
HGNC:25382	DKFZp586C1924|OPA7|TMEM126A|transmembrane protein 126A
HGNC:30883	HT007|TMEM126B|transmembrane protein 126B
HGNC:26038	FLJ20507|FLJ22257|TMEM127|transmembrane protein 127
HGNC:28201	MGC13159|TMEM128|transmembrane protein 128
HGNC:25137	D4S2561E|TMEM129|transmembrane protein 129|transmembrane protein 129, E3 ubiquitin protein ligase
HGNC:25429	DKFZp761L1417|FLJ42643|TMEM130|transmembrane protein 130
HGNC:30366	CC28|KIAA0257|PRO1048|RW1|TMEM131|YR-23|transmembrane protein 131
HGNC:31092	FLJ20539|GBP|HSPA5BP1|TMEM132A|heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) binding protein 1|transmembrane protein 132A
HGNC:29397	KIAA1786|KIAA1906|TMEM132B|transmembrane protein 132B
HGNC:25436	DKFZp761O2018|PPP1R152|TMEM132C|protein phosphatase 1, regulatory subunit 152|transmembrane protein 132C
HGNC:29411	KIAA1944|MOLT|PPP1R153|TMEM132D|protein phosphatase 1, regulatory subunit 153|transmembrane protein 132D
HGNC:26991	DFNB99|TMEM132E|transmembrane protein 132E
HGNC:24033	AD031|TMEM133|transmembrane protein 133
HGNC:26142	FLJ21749|TMEM134|transmembrane protein 134
HGNC:26167	FLJ22104|TMEM135|transmembrane protein 135
HGNC:28280	MGC17839|TMEM136|transmembrane protein 136
HGNC:26944	HSPC196|JBTS16|TMEM138|transmembrane protein 138
HGNC:22058	FLJ90586|TMEM139|transmembrane protein 139
HGNC:21870	FLJ11000|TMEM140|transmembrane protein 140
HGNC:28211	MGC14141|TMEM141|transmembrane protein 141
HGNC:25603	FLJ10922|TMEM143|transmembrane protein 143
HGNC:25633	FLJ11155|TMEM144|transmembrane protein 144
HGNC:26912	FLJ90805|TMEM145|transmembrane protein 145
HGNC:30414	MGC1936|NIFIE14|TMEM147|transmembrane protein 147
HGNC:24677	FLJ90024|TM6P1|TMEM150|TMEM150A|transmembrane protein 150|transmembrane protein 150A
HGNC:34415	TMEM150B|TMEM224|transmembrane protein 150B|transmembrane protein 224
HGNC:37263	FLJ12993|TMEM150C|transmembrane protein 150C
HGNC:28497	MGC33486|TMEM151|TMEM151A|transmembrane protein 151|transmembrane protein 151A
HGNC:21315	C6orf137|TMEM151B|TMEM193|bA444E17.5|chromosome 6 open reading frame 137|transmembrane protein 151B|transmembrane protein 193
HGNC:26489	FLJ32028|TMEM154|transmembrane protein 154
HGNC:26418	FLJ30834|TMEM155|transmembrane protein 155
HGNC:26260	FLJ23235|TMEM156|transmembrane protein 156
HGNC:30293	RIS1|Ras induced senescence 1|TMEM158|p40BBp|transmembrane protein 158|transmembrane protein 158 (gene/pseudogene)
HGNC:30136	TMEM159|promethin|transmembrane protein 159
HGNC:26042	FLJ20512|TMEM160|transmembrane protein 160
HGNC:26020	FLJ20422|FLJ39645|TMEM161A|transmembrane protein 161A
HGNC:28483	MGC33214|TMEM161B|transmembrane protein 161B
HGNC:25380	DKFZP566N034|SV31|TMEM163|transmembrane protein 163
HGNC:26217	FLJ22679|RP13-360B22.2|TMEM164|transmembrane protein 164
HGNC:30760	GDT1|TMEM165|TMPT27|TPA regulated locus|TPARL|transmembrane protein 165
HGNC:28330	FLJ30508|MGC23909|TMEM167|TMEM167A|transmembrane protein 167|transmembrane protein 167A
HGNC:30187	AD-020|C1orf119|FLJ90710|TMEM167B|chromosome 1 open reading frame 119|transmembrane protein 167B
HGNC:25826	DKFZp564C012|FLJ13576|TMEM168|transmembrane protein 168
HGNC:25130	FLJ34263|TMEM169|transmembrane protein 169
HGNC:29577	FLJ37611|TMEM170|TMEM170A|transmembrane protein 170|transmembrane protein 170A
HGNC:34244	TMEM170B|transmembrane protein 170B
HGNC:27031	PRP2|TMEM171|transmembrane protein 171
HGNC:27962	FLJ38577|NET23|TMEM173|transmembrane protein 173
HGNC:28187	FLJ31268|MGC13034|TMEM174|transmembrane protein 174
HGNC:28709	MGC4618|TMEM175|transmembrane protein 175
HGNC:24930	HCA112|MS4B1|TMEM176A|transmembrane protein 176A
HGNC:29596	LR8|MS4B2|TMEM176B|transmembrane protein 176B
HGNC:28143	MGC10993|TMEM177|transmembrane protein 177
HGNC:28517	MGC33926|TMEM178|TMEM178A|transmembrane protein 178|transmembrane protein 178A
HGNC:44112	DKFZp547G036|TMEM178B|transmembrane protein 178B
HGNC:20137	C14orf90|FLJ42486|TMEM179|TMEM179A|chromosome 14 open reading frame 90|transmembrane protein 179
HGNC:33744	TMEM179B|transmembrane protein 179B
HGNC:20958	G protein-coupled receptor 178|GPR178|KIAA1423|TMEM181|transmembrane protein 181
HGNC:26391	FLJ30294|TMEM182|transmembrane protein 182
HGNC:20173	C1orf37|TMEM183A|chromosome 1 open reading frame 37|transmembrane protein 183A
HGNC:33205	C1orf37-DUP|TMEM183B|transmembrane protein 183B
HGNC:28797	MGC9712|SDMG1|TMEM184A|sexually dimorphic, expressed in male gonads 1|transmembrane protein 184A
HGNC:1310	C22orf5|DKFZP586A1024|FM08|HS5O6A|TMEM184B|chromosome 22 open reading frame 5|transmembrane protein 184B
HGNC:25587	FLJ10846|TMEM184C|TMEM34|transmembrane protein 184C|transmembrane protein 34
HGNC:17125	CXorf13|FAM11A|FRAXF|TMEM185A|chromosome X open reading frame 13|family with sequence similarity 11, member A|transmembrane protein 185A
HGNC:18896	FAM11B|FLJ20979|TMEM185B|family with sequence similarity 11, member B|transmembrane protein 185B|transmembrane protein 185B (pseudogene)
HGNC:24530	C16orf51|DKFZP564K2062|TMEM186|chromosome 16 open reading frame 51|transmembrane protein 186
HGNC:13705	CXorf12|DXS9878E|ITBA1|TMEM187|chromosome X open reading frame 12|transmembrane protein 187
HGNC:16735	Kua|TMEM189|transmembrane protein 189
HGNC:29632	MDAC1|TMEM190|transmembrane protein 190
HGNC:33600	TMEM191B|transmembrane protein 191B
HGNC:33601	TMEM191C|transmembrane protein 191C
HGNC:26775	FLJ38482|TMEM192|transmembrane protein 192
HGNC:22431	MGC42090|TMEM196|transmembrane protein 196
HGNC:33704	MGC99813|TMEM198|TMEM198A|transmembrane protein 198
HGNC:18085	C17orf32|MGC45714|TMEM199|VMA12|VPH2|chromosome 17 open reading frame 32|transmembrane protein 199
HGNC:21075	KIAA1913|TMEM200A|TTMC|transmembrane protein 200A
HGNC:33785	TMEM200B|TTMB|transmembrane protein 200B
HGNC:37208	TMEM200C|TTMA|transmembrane protein 200C
HGNC:33719	Ima1|NET5|RP13-15M17.2|SAMP1|TMEM201|spindle associated membrane protein 1|transmembrane protein 201
HGNC:33733	FLJ27523|TMEM202|transmembrane protein 202
HGNC:28217	HBEBP1|HBeAg-binding protein 1|MGC14327|TMEM203|transmembrane protein 203
HGNC:14158	C16orf30|CLP24|FLJ20898|TMEM204|chromosome 16 open reading frame 30|claudin-like protein of 24 kDa|transmembrane protein 204
HGNC:29631	MBC3205|TMEM205|UNQ501|transmembrane protein 205
HGNC:25593	C1orf75|FLJ10874|TMEM206|chromosome 1 open reading frame 75|transmembrane protein 206
HGNC:33705	TMEM207|transmembrane protein 207
HGNC:25015	HSPC171|TMEM208|transmembrane protein 208
HGNC:21898	FLJ14803|NET31|TMEM209|transmembrane protein 209
HGNC:34059	TMEM210|transmembrane protein 210
HGNC:33725	TMEM211|bA9F11.1|transmembrane protein 211
HGNC:34295	FLJ23172|TMEM212|transmembrane protein 212
HGNC:27220	TMEM213|transmembrane protein 213
HGNC:25983	FLJ20254|TMEM214|transmembrane protein 214
HGNC:33816	TMEM215|transmembrane protein 215
HGNC:25018	CORS2|HSPC244|JBTS2|MGC13379|MKS2|Meckel syndrome, type 2|TMEM216|cerebello-oculo-renal syndrome 2|transmembrane protein 216
HGNC:21238	C6orf128|TMEM217|chromosome 6 open reading frame 128|dJ355M6.2|transmembrane protein 217
HGNC:27344	TMEM218|transmembrane protein 218
HGNC:25201	TMEM219|transmembrane protein 219
HGNC:33757	TMEM220|transmembrane protein 220
HGNC:21943	TMEM221|transmembrane protein 221
HGNC:25363	C1orf160|DKFZP564D0478|TMEM222|chromosome 1 open reading frame 160|transmembrane protein 222
HGNC:28464	MGC3196|TMEM223|transmembrane protein 223
HGNC:32390	PMP22 claudin domain containing|PMP22CD|PPP1R154|TMEM225|protein phosphatase 1, regulatory subunit 154|transmembrane protein 225
HGNC:37279	TMEM229A|transmembrane protein 229A
HGNC:20130	C14orf83|FLJ33387|TMEM229B|chromosome 14 open reading frame 83|transmembrane protein 229B
HGNC:15876	C20orf30|HSPC274|TMEM230|chromosome 20 open reading frame 30|transmembrane protein 230
HGNC:37234	ALYE870|FLJ22167|JBTS20|MKS11|PRO1886|TMEM231|transmembrane protein 231
HGNC:37270	FLJ43080|TMEM232|transmembrane protein 232
HGNC:37219	IFITMD2|TMEM233|interferon induced transmembrane protein domain containing 2|transmembrane protein 233
HGNC:28837	C1orf91|FLJ90779|RP4-622L5|TMEM234|chromosome 1 open reading frame 91|dJ622L5.7|transmembrane protein 234
HGNC:27563	TMEM235|transmembrane protein 235
HGNC:23473	FAM23A|FAM23B|TMEM236|bA162I21.2|bA16O1.2|family with sequence similarity 23, member A|family with sequence similarity 23, member B|transmembrane protein 236
HGNC:14432	ALS2CR4|JBTS14|TMEM237|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4|transmembrane protein 237
HGNC:40042	TMEM238|transmembrane protein 238
HGNC:40044	TMEM239|transmembrane protein 239
HGNC:25186	C1orf70|SCA21|TMEM240|chromosome 1 open reading frame 70|spinocerebellar ataxia 21|transmembrane protein 240
HGNC:31723	C18orf45|FLJ44259|MGC11386|TMEM241|chromosome 18 open reading frame 45|transmembrane protein 241
HGNC:17206	BM033|C6orf35|TMEM242|chromosome 6 open reading frame 35|transmembrane protein 242
